antecedent_str,consequent_str,support,confidence,lift,leverage,conviction,support_count,antecedent_len,consequent_len,min_support_used,algo
"canned meals beans, oils vinegars",packaged vegetables fruits,0.0046659777780145096,0.5991792065663475,1.638211988279366,0.001817764108845086,1.5823731558409455,876,2,1,0.003,fpgrowth
"canned meals beans, oils vinegars",packaged cheese,0.003238486859626509,0.4158686730506156,1.8012692678710043,0.0014405952742922337,1.3166981709439958,608,2,1,0.003,fpgrowth
"frozen meals, oils vinegars",fresh vegetables,0.0031585899798659864,0.6516483516483517,1.467437896092944,0.0010061377443909875,1.5958811116954348,593,2,1,0.003,fpgrowth
"frozen meals, oils vinegars",fresh fruits,0.00335034249129124,0.6912087912087912,1.239613324536666,0.0006476105788672526,1.4326822252587037,629,2,1,0.003,fpgrowth
"fresh vegetables, oils vinegars",fresh fruits,0.03153263521215285,0.7419476124827672,1.3306082883196224,0.007834725399811095,1.7143793181210947,5920,2,1,0.003,fpgrowth
"fresh fruits, oils vinegars",fresh vegetables,0.03153263521215285,0.7348560079443892,1.6548120646687159,0.012477519597881868,2.096701537614952,5920,2,1,0.003,fpgrowth
"oils vinegars, packaged vegetables fruits",fresh vegetables,0.024107551853074966,0.7610559946191358,1.7138114517252494,0.010040921694426814,2.3266028998980155,4526,2,1,0.003,fpgrowth
"fresh vegetables, oils vinegars",packaged vegetables fruits,0.024107551853074966,0.5672390023812508,1.5508844828674735,0.008563162751636641,1.4655850858145862,4526,2,1,0.003,fpgrowth
"oils vinegars, packaged vegetables fruits",fresh fruits,0.02473074751520704,0.7807297797208678,1.4001601977776679,0.007067948962255995,2.0176003635520443,4643,2,1,0.003,fpgrowth
"fresh fruits, oils vinegars",packaged vegetables fruits,0.02473074751520704,0.5763406156901688,1.5757691448716804,0.00903634989630904,1.4970707302176536,4643,2,1,0.003,fpgrowth
"fresh herbs, oils vinegars",fresh vegetables,0.011063054617507005,0.9054054054054055,2.038869890269058,0.005636982718408491,5.876951195942157,2077,2,1,0.003,fpgrowth
"fresh herbs, oils vinegars",packaged vegetables fruits,0.00737714523122157,0.6037489102005231,1.6507059853913324,0.0029080603084618867,1.6006216264370203,1385,2,1,0.003,fpgrowth
"fresh herbs, oils vinegars",fresh fruits,0.009491749315550064,0.7768090671316479,1.3931287947789066,0.0026784888681867375,1.9821579240060838,1782,2,1,0.003,fpgrowth
"frozen produce, oils vinegars",fresh vegetables,0.009353261390631825,0.7759611135660628,1.7473760826080982,0.004000514787467075,2.4813898367428875,1756,2,1,0.003,fpgrowth
"frozen produce, oils vinegars",packaged vegetables fruits,0.007435736276379287,0.6168802474591251,1.6866082895491439,0.003027044393116355,1.6554825472346606,1396,2,1,0.003,fpgrowth
"frozen produce, oils vinegars",fresh fruits,0.009363914307933227,0.7768448961555456,1.3931930505233265,0.0026427249476964317,1.9824761725354916,1758,2,1,0.003,fpgrowth
"nuts seeds dried fruit, oils vinegars",fresh vegetables,0.005741922425456211,0.7283783783783784,1.64022518038063,0.0022412308776507185,2.046699421472391,1078,2,1,0.003,fpgrowth
"nuts seeds dried fruit, oils vinegars",packaged vegetables fruits,0.004873709665391868,0.6182432432432433,1.6903348474954927,0.0019904290700630397,1.6613931583571244,915,2,1,0.003,fpgrowth
"nuts seeds dried fruit, oils vinegars",fresh fruits,0.0061467332829095245,0.7797297297297298,1.3983667088782434,0.0017510813813847977,2.008440247558113,1154,2,1,0.003,fpgrowth
"oils vinegars, packaged cheese",fresh vegetables,0.014818207966251558,0.7391073326248672,1.6643855638250447,0.005915097840616506,2.1308679213778254,2782,2,1,0.003,fpgrowth
"oils vinegars, packaged cheese",fresh fruits,0.014599823161572796,0.7282146652497342,1.3059796311153995,0.00342061116337072,1.6277540381559583,2741,2,1,0.003,fpgrowth
"oils vinegars, packaged cheese",packaged vegetables fruits,0.011643638610433467,0.5807651434643996,1.587866217605157,0.004310754717989068,1.5128705400917006,2186,2,1,0.003,fpgrowth
"bread, oils vinegars",packaged cheese,0.005640719711092883,0.42598551890587294,1.8450887827990865,0.0025835661672207848,1.3399046106281463,1059,2,1,0.003,fpgrowth
"bread, oils vinegars",fresh fruits,0.010146903729586347,0.7662912308930008,1.3742661152057483,0.002763396549052246,1.8929528311741248,1905,2,1,0.003,fpgrowth
"bread, oils vinegars",fresh vegetables,0.009433158270392346,0.7123893805309734,1.6042197776162697,0.003552942602929877,1.9329182519709946,1771,2,1,0.003,fpgrowth
"bread, oils vinegars",packaged vegetables fruits,0.007606182953201734,0.5744167337087691,1.5705090716057457,0.0027630508180750673,1.4903031065094985,1428,2,1,0.003,fpgrowth
"bread, oils vinegars",yogurt,0.005432987823715525,0.4102976669348351,1.5555352299208363,0.0019403071571439182,1.2484837287152204,1020,2,1,0.003,fpgrowth
"milk, oils vinegars",fresh fruits,0.013087108904773572,0.7539122430193311,1.352065647694849,0.0034077646162133796,1.7977313523405645,2457,2,1,0.003,fpgrowth
"milk, oils vinegars",fresh vegetables,0.011952573212174154,0.6885547714022707,1.550546951489188,0.004243955810621384,1.7849938441356457,2244,2,1,0.003,fpgrowth
"milk, oils vinegars",packaged cheese,0.007068210629480883,0.4071801166001841,1.7636361622044472,0.0030604618766734946,1.2974002244567469,1327,2,1,0.003,fpgrowth
"milk, oils vinegars",packaged vegetables fruits,0.009395873059837436,0.5412703283215711,1.4798836992987665,0.0030468112624207804,1.3826183545347173,1764,2,1,0.003,fpgrowth
"milk, oils vinegars",yogurt,0.007371818772570869,0.42467014421601723,1.6100246812480514,0.002793119539925307,1.2796724526211505,1384,2,1,0.003,fpgrowth
"oils vinegars, soy lactosefree",fresh fruits,0.012069755302489587,0.7741715066621114,1.3883985958232614,0.00337646265670386,1.9590073405369084,2266,2,1,0.003,fpgrowth
"oils vinegars, soy lactosefree",fresh vegetables,0.011244154211630854,0.7212162623846942,1.6240969105879413,0.004320827076207424,1.9941185256633995,2111,2,1,0.003,fpgrowth
"oils vinegars, soy lactosefree",packaged vegetables fruits,0.009150855961905168,0.5869490946361462,1.6047737184554351,0.0034485841358730864,1.5355203331985814,1718,2,1,0.003,fpgrowth
"baking ingredients, oils vinegars",fresh vegetables,0.0074890008628863015,0.6772639691714837,1.5251213503519532,0.0025785713674510297,1.722546486071629,1406,2,1,0.003,fpgrowth
"baking ingredients, oils vinegars",fresh fruits,0.007425083359077884,0.6714836223506744,1.204238221592017,0.0012592905566688756,1.3466594247655834,1394,2,1,0.003,fpgrowth
"baking ingredients, oils vinegars",packaged vegetables fruits,0.005502231786174644,0.4975915221579962,1.3604617582388414,0.0014578463024566392,1.2624151299288728,1033,2,1,0.003,fpgrowth
"canned jarred vegetables, oils vinegars",fresh vegetables,0.007973708600100137,0.8358458961474037,1.8822297949467544,0.003737398760830112,3.386621490325738,1497,2,1,0.003,fpgrowth
"canned jarred vegetables, oils vinegars",fresh fruits,0.006919069787261241,0.7252931323283082,1.3007401561788339,0.0015997369794026025,1.6104427235508199,1299,2,1,0.003,fpgrowth
"canned jarred vegetables, oils vinegars",packaged cheese,0.003936252942868404,0.4126186487995533,1.7871923027552368,0.0017337742634335978,1.3094127830471014,739,2,1,0.003,fpgrowth
"canned jarred vegetables, oils vinegars",packaged vegetables fruits,0.005576802207284465,0.5845896147403685,1.598322679752811,0.0020876430544237005,1.526798766563998,1047,2,1,0.003,fpgrowth
"butter, oils vinegars",fresh vegetables,0.006104121613703913,0.7043638598647818,1.5861472188019077,0.0022557262432447663,1.8804460631169624,1146,2,1,0.003,fpgrowth
"butter, oils vinegars",fresh fruits,0.006082815779101107,0.7019053472649047,1.2587965200955986,0.0012505687224925047,1.4840912847385317,1142,2,1,0.003,fpgrowth
"butter, oils vinegars",packaged vegetables fruits,0.004293125672465405,0.49539028887523046,1.3544433805760194,0.001123465180168105,1.2569081606030696,806,2,1,0.003,fpgrowth
"cream, oils vinegars",fresh fruits,0.004942953627850987,0.7051671732522796,1.2646462763598365,0.0010343874775762983,1.5005102417915703,928,2,1,0.003,fpgrowth
"cream, oils vinegars",fresh vegetables,0.004889689041343972,0.6975683890577506,1.5708445922260763,0.0017769119623493577,1.8381934814959624,918,2,1,0.003,fpgrowth
"cream, oils vinegars",packaged vegetables fruits,0.003867008980409285,0.5516717325227963,1.5083221111639482,0.0013032270456439215,1.4146956813614935,726,2,1,0.003,fpgrowth
"oils vinegars, water seltzer sparkling water",fresh vegetables,0.00880463614960957,0.6439423451499805,1.4500848468070149,0.0027328285798685573,1.561342126084992,1653,2,1,0.003,fpgrowth
"oils vinegars, water seltzer sparkling water",fresh fruits,0.009555666819358481,0.6988702765874562,1.2533534266330628,0.0019315867982679586,1.4691332065723455,1794,2,1,0.003,fpgrowth
"oils vinegars, water seltzer sparkling water",packaged vegetables fruits,0.006897763952658435,0.5044799376704324,1.3792953304807598,0.0018968306498144474,1.279964449573478,1295,2,1,0.003,fpgrowth
"eggs, oils vinegars",fresh vegetables,0.009156182420555868,0.7247048903878582,1.631952903661912,0.0035456146155594974,2.0193886357647335,1719,2,1,0.003,fpgrowth
"eggs, oils vinegars",fresh fruits,0.009156182420555868,0.7247048903878582,1.2996852035267448,0.0021112592378419144,1.607001580139229,1719,2,1,0.003,fpgrowth
"eggs, oils vinegars",packaged vegetables fruits,0.007094842922734391,0.5615514333895447,1.5353341373209826,0.00247380131995062,1.4465734686636245,1332,2,1,0.003,fpgrowth
"oils vinegars, refrigerated",fresh vegetables,0.00691374332861054,0.6792255363683934,1.5295385763499887,0.002393593634113042,1.7330800261919261,1298,2,1,0.003,fpgrowth
"oils vinegars, refrigerated",fresh fruits,0.007473021486934197,0.7341705913134484,1.3166609844234554,0.0017972844708438237,1.6642239785928366,1403,2,1,0.003,fpgrowth
"oils vinegars, refrigerated",packaged vegetables fruits,0.005720616590853405,0.5620094191522763,1.5365863132288677,0.001997677930263276,1.4480860812228054,1074,2,1,0.003,fpgrowth
"oils vinegars, soup broth bouillon",fresh vegetables,0.007222677930351227,0.7851766068326578,1.7681283242371668,0.0031377493472025206,2.587836490411039,1356,2,1,0.003,fpgrowth
"oils vinegars, soup broth bouillon",fresh fruits,0.006546217681712137,0.711638679791546,1.2762522713036675,0.0014169671182437567,1.5341852223159023,1229,2,1,0.003,fpgrowth
"oils vinegars, soup broth bouillon",packaged vegetables fruits,0.005219929477687465,0.5674580196873191,1.551483296665599,0.0018554527289490284,1.4663271837193421,980,2,1,0.003,fpgrowth
"crackers, oils vinegars",fresh fruits,0.006812540614247212,0.7466433158201985,1.3390295591413832,0.0017248705417392002,1.7461535604774217,1279,2,1,0.003,fpgrowth
"crackers, oils vinegars",fresh vegetables,0.006263915373224958,0.6865148861646234,1.5459533621801194,0.0022121014398527898,1.7733786750853675,1176,2,1,0.003,fpgrowth
"crackers, oils vinegars",packaged cheese,0.004266493379211897,0.467600700525394,2.0253383485532015,0.002159935044275089,1.4446387336428657,801,2,1,0.003,fpgrowth
"crackers, oils vinegars",packaged vegetables fruits,0.005342438026653599,0.5855224751897256,1.600873207466024,0.0020052355538169213,1.5302351173868962,1003,2,1,0.003,fpgrowth
"crackers, oils vinegars",yogurt,0.003898967732313494,0.4273204903677758,1.620072768631401,0.0014923056318158416,1.2855947440656166,732,2,1,0.003,fpgrowth
"ice cream ice, oils vinegars",fresh fruits,0.0056247403351407784,0.7135135135135136,1.2796145966858103,0.0012290884336160516,1.5442252846791154,1056,2,1,0.003,fpgrowth
"ice cream ice, oils vinegars",fresh vegetables,0.005358417402605704,0.6797297297297298,1.5306739623960242,0.0018577258548002113,1.7358083701094966,1006,2,1,0.003,fpgrowth
"ice cream ice, oils vinegars",packaged vegetables fruits,0.004165290664848569,0.5283783783783784,1.4446359024496997,0.0012820100695197408,1.34482397488793,782,2,1,0.003,fpgrowth
"dry pasta, oils vinegars",fresh vegetables,0.006045530568546197,0.7700135685210313,1.7339828883097894,0.0025590310135020777,2.417220060580848,1135,2,1,0.003,fpgrowth
"dry pasta, oils vinegars",fresh fruits,0.005715290132202704,0.7279511533242877,1.3055070490271616,0.0013374584410895647,1.6261773632095686,1073,2,1,0.003,fpgrowth
"dry pasta, oils vinegars",packaged cheese,0.003621991882477016,0.46132971506105835,1.9981765685775343,0.001809343321066126,1.4278208234050336,680,2,1,0.003,fpgrowth
"dry pasta, oils vinegars",packaged vegetables fruits,0.0046659777780145096,0.5943012211668929,1.6248751199894391,0.0017943861580721498,1.5633472342621766,876,2,1,0.003,fpgrowth
"hot dogs bacon sausage, oils vinegars",fresh fruits,0.005406355530462017,0.7286432160804021,1.3067481938517156,0.0012690966799052978,1.6303247324835464,1015,2,1,0.003,fpgrowth
"hot dogs bacon sausage, oils vinegars",fresh vegetables,0.005267867605543778,0.709978463747308,1.5987906675084513,0.001972959952778203,1.916850117461598,989,2,1,0.003,fpgrowth
"hot dogs bacon sausage, oils vinegars",packaged cheese,0.003275772070181419,0.4414931801866475,1.912257760632174,0.001562733097287681,1.3771087881118043,615,2,1,0.003,fpgrowth
"hot dogs bacon sausage, oils vinegars",packaged vegetables fruits,0.004159964206197867,0.5606604450825556,1.5328980919610464,0.0014461737539728284,1.4436397923502724,781,2,1,0.003,fpgrowth
"oils vinegars, soft drinks",fresh vegetables,0.0030414078895505533,0.6023206751054853,1.356357584599609,0.0007990730332535214,1.3979298923317844,571,2,1,0.003,fpgrowth
"cereal, oils vinegars",fresh fruits,0.005049482800865017,0.722010662604722,1.2948533774536535,0.0011498267557961206,1.5914267802374666,948,2,1,0.003,fpgrowth
"cereal, oils vinegars",fresh vegetables,0.004532816311746972,0.6481340441736482,1.4595240757727392,0.0014271352291330454,1.5799420393677408,851,2,1,0.003,fpgrowth
"cereal, oils vinegars",packaged cheese,0.0030307549722491506,0.4333587204874334,1.8770246372534716,0.0014160958398661799,1.3573396037206402,569,2,1,0.003,fpgrowth
"cereal, oils vinegars",packaged vegetables fruits,0.0037178681381896434,0.5316070068545317,1.453463274657164,0.001159930691117514,1.3540938338403,698,2,1,0.003,fpgrowth
"cereal, oils vinegars",yogurt,0.003025428513598449,0.4325971058644326,1.6400776625444329,0.0011807423851959873,1.2975502508476042,568,2,1,0.003,fpgrowth
"oils vinegars, yogurt",fresh vegetables,0.013912709995632305,0.7156164383561645,1.611486744429874,0.005279247732463353,1.9548521462313446,2612,2,1,0.003,fpgrowth
"oils vinegars, yogurt",packaged vegetables fruits,0.011244154211630854,0.5783561643835616,1.5812798435012252,0.004133360851529353,1.5042270519738945,2111,2,1,0.003,fpgrowth
"oils vinegars, yogurt",fresh fruits,0.015100510274738738,0.7767123287671234,1.3929553042689715,0.004259882274356811,1.9812991631316526,2835,2,1,0.003,fpgrowth
"oils vinegars, yogurt",packaged cheese,0.008181440487477496,0.4208219178082192,1.8227234627558124,0.0036928602641737316,1.3279588324108347,1536,2,1,0.003,fpgrowth
"oils vinegars, packaged cheese",yogurt,0.008181440487477496,0.40807651434643993,1.547114316567636,0.002893246590061756,1.2437988785060028,1536,2,1,0.003,fpgrowth
"juice nectars, oils vinegars",fresh fruits,0.005432987823715525,0.7098121085594989,1.272976499834527,0.0011650474301405029,1.5245283804063268,1020,2,1,0.003,fpgrowth
"juice nectars, oils vinegars",fresh vegetables,0.005134706139276241,0.6708420320111342,1.5106598790206949,0.001735723872927259,1.6889392628987514,964,2,1,0.003,fpgrowth
"juice nectars, oils vinegars",packaged vegetables fruits,0.0041812700408006736,0.546276965901183,1.4935723146812867,0.001381760435741534,1.397874950501514,785,2,1,0.003,fpgrowth
"breakfast bakery, oils vinegars",fresh fruits,0.003760479807395255,0.7558886509635974,1.3556101362106099,0.0009864670533249209,1.812286392654944,706,2,1,0.003,fpgrowth
"breakfast bakery, oils vinegars",fresh vegetables,0.0034195864537503594,0.6873661670235546,1.5478703497539452,0.001210366247229866,1.778207465710375,642,2,1,0.003,fpgrowth
"candy chocolate, oils vinegars",fresh fruits,0.003574053754620703,0.721505376344086,1.2939471974551404,0.0008119211408247596,1.5885393776861851,671,2,1,0.003,fpgrowth
"candy chocolate, oils vinegars",fresh vegetables,0.003153263521215285,0.6365591397849462,1.4334587089216317,0.0009535046432023737,1.529623871964793,592,2,1,0.003,fpgrowth
"lunch meat, oils vinegars",fresh fruits,0.006125427448306719,0.7666666666666667,1.3749394214389201,0.0016703748454100368,1.8959986120770607,1150,2,1,0.003,fpgrowth
"lunch meat, oils vinegars",fresh vegetables,0.005821819305216734,0.7286666666666667,1.6408743727835018,0.0022738211148733293,2.0488740141241983,1093,2,1,0.003,fpgrowth
"lunch meat, oils vinegars",packaged vegetables fruits,0.004932300710549584,0.6173333333333334,1.6878470687035503,0.002010056863932529,1.657442675519897,926,2,1,0.003,fpgrowth
"lunch meat, oils vinegars",yogurt,0.003318383739387031,0.41533333333333333,1.5746266289714594,0.0012109738440300678,1.2592367747159556,623,2,1,0.003,fpgrowth
